file_id	image_path	species	source	set
306	dataset/images\train\lab\aesculus_glabra\ny1158-04-2.jpg	aesculus_glabra	lab	train
307	dataset/images\train\lab\aesculus_glabra\ny1158-04-3.jpg	aesculus_glabra	lab	train
308	dataset/images\train\lab\aesculus_glabra\ny1158-04-4.jpg	aesculus_glabra	lab	train
309	dataset/images\train\lab\aesculus_glabra\ny1158-05-1.jpg	aesculus_glabra	lab	train
310	dataset/images\train\lab\aesculus_glabra\ny1158-05-2.jpg	aesculus_glabra	lab	train
311	dataset/images\train\lab\aesculus_glabra\ny1158-06-2.jpg	aesculus_glabra	lab	train
312	dataset/images\train\lab\aesculus_glabra\ny1158-06-4.jpg	aesculus_glabra	lab	train
313	dataset/images\train\lab\aesculus_glabra\ny1158-07-1.jpg	aesculus_glabra	lab	train
314	dataset/images\train\lab\aesculus_glabra\ny1158-07-2.jpg	aesculus_glabra	lab	train
315	dataset/images\train\lab\aesculus_glabra\ny1158-07-3.jpg	aesculus_glabra	lab	train
316	dataset/images\train\lab\aesculus_glabra\ny1158-07-4.jpg	aesculus_glabra	lab	train
317	dataset/images\train\lab\aesculus_glabra\ny1158-08-1.jpg	aesculus_glabra	lab	train
318	dataset/images\train\lab\aesculus_glabra\ny1158-08-2.jpg	aesculus_glabra	lab	train
319	dataset/images\train\lab\aesculus_glabra\ny1158-08-3.jpg	aesculus_glabra	lab	train
320	dataset/images\train\lab\aesculus_glabra\ny1158-09-3.jpg	aesculus_glabra	lab	train
321	dataset/images\train\lab\aesculus_glabra\ny1158-09-4.jpg	aesculus_glabra	lab	train
322	dataset/images\train\lab\aesculus_glabra\ny1158-10-1.jpg	aesculus_glabra	lab	train
323	dataset/images\train\lab\aesculus_glabra\ny1158-10-2.jpg	aesculus_glabra	lab	train
324	dataset/images\train\lab\aesculus_glabra\ny1159-01-1.jpg	aesculus_glabra	lab	train
325	dataset/images\train\lab\aesculus_glabra\ny1159-01-2.jpg	aesculus_glabra	lab	train
326	dataset/images\train\lab\aesculus_glabra\ny1159-01-3.jpg	aesculus_glabra	lab	train
327	dataset/images\train\lab\aesculus_glabra\ny1159-02-2.jpg	aesculus_glabra	lab	train
328	dataset/images\train\lab\aesculus_glabra\ny1159-02-4.jpg	aesculus_glabra	lab	train
329	dataset/images\train\lab\aesculus_glabra\ny1159-03-3.jpg	aesculus_glabra	lab	train
330	dataset/images\train\lab\aesculus_glabra\ny1159-03-4.jpg	aesculus_glabra	lab	train
331	dataset/images\train\lab\aesculus_glabra\ny1159-04-1.jpg	aesculus_glabra	lab	train
332	dataset/images\train\lab\aesculus_glabra\ny1159-04-2.jpg	aesculus_glabra	lab	train
333	dataset/images\train\lab\aesculus_glabra\ny1159-04-3.jpg	aesculus_glabra	lab	train
334	dataset/images\train\lab\aesculus_glabra\ny1159-04-4.jpg	aesculus_glabra	lab	train
335	dataset/images\train\lab\aesculus_glabra\ny1159-05-1.jpg	aesculus_glabra	lab	train
336	dataset/images\train\lab\aesculus_glabra\ny1159-05-3.jpg	aesculus_glabra	lab	train
337	dataset/images\train\lab\aesculus_glabra\ny1159-05-4.jpg	aesculus_glabra	lab	train
338	dataset/images\train\lab\aesculus_glabra\ny1159-06-2.jpg	aesculus_glabra	lab	train
339	dataset/images\train\lab\aesculus_glabra\ny1159-06-3.jpg	aesculus_glabra	lab	train
340	dataset/images\train\lab\aesculus_glabra\ny1159-06-4.jpg	aesculus_glabra	lab	train
341	dataset/images\train\lab\aesculus_glabra\ny1159-07-2.jpg	aesculus_glabra	lab	train
342	dataset/images\train\lab\aesculus_glabra\ny1159-07-3.jpg	aesculus_glabra	lab	train
343	dataset/images\train\lab\aesculus_glabra\ny1159-07-4.jpg	aesculus_glabra	lab	train
344	dataset/images\train\lab\aesculus_glabra\ny1159-08-1.jpg	aesculus_glabra	lab	train
345	dataset/images\train\lab\aesculus_glabra\ny1159-08-2.jpg	aesculus_glabra	lab	train
346	dataset/images\train\lab\aesculus_glabra\ny1159-09-1.jpg	aesculus_glabra	lab	train
347	dataset/images\train\lab\aesculus_glabra\ny1159-09-4.jpg	aesculus_glabra	lab	train
348	dataset/images\train\lab\aesculus_glabra\ny1159-10-1.jpg	aesculus_glabra	lab	train
349	dataset/images\train\lab\aesculus_glabra\ny1159-10-2.jpg	aesculus_glabra	lab	train
350	dataset/images\train\lab\aesculus_glabra\ny1160-01-1.jpg	aesculus_glabra	lab	train
351	dataset/images\train\lab\aesculus_glabra\ny1160-01-2.jpg	aesculus_glabra	lab	train
352	dataset/images\train\lab\aesculus_glabra\ny1160-01-4.jpg	aesculus_glabra	lab	train
353	dataset/images\train\lab\aesculus_glabra\ny1160-02-1.jpg	aesculus_glabra	lab	train
354	dataset/images\train\lab\aesculus_glabra\ny1160-02-2.jpg	aesculus_glabra	lab	train
355	dataset/images\train\lab\aesculus_glabra\ny1160-02-3.jpg	aesculus_glabra	lab	train
356	dataset/images\train\lab\aesculus_glabra\ny1160-02-4.jpg	aesculus_glabra	lab	train
357	dataset/images\train\lab\aesculus_glabra\ny1160-03-3.jpg	aesculus_glabra	lab	train
358	dataset/images\train\lab\aesculus_glabra\ny1160-04-1.jpg	aesculus_glabra	lab	train
359	dataset/images\train\lab\aesculus_glabra\ny1160-04-2.jpg	aesculus_glabra	lab	train
360	dataset/images\train\lab\aesculus_glabra\ny1160-04-3.jpg	aesculus_glabra	lab	train
361	dataset/images\train\lab\aesculus_glabra\ny1160-04-4.jpg	aesculus_glabra	lab	train
362	dataset/images\train\lab\aesculus_glabra\ny1160-05-1.jpg	aesculus_glabra	lab	train
363	dataset/images\train\lab\aesculus_glabra\ny1160-05-2.jpg	aesculus_glabra	lab	train
364	dataset/images\train\lab\aesculus_glabra\ny1160-05-4.jpg	aesculus_glabra	lab	train
365	dataset/images\train\lab\aesculus_glabra\ny1160-06-1.jpg	aesculus_glabra	lab	train
366	dataset/images\train\lab\aesculus_glabra\ny1160-06-2.jpg	aesculus_glabra	lab	train
367	dataset/images\train\lab\aesculus_glabra\ny1160-06-3.jpg	aesculus_glabra	lab	train
368	dataset/images\train\lab\aesculus_glabra\ny1160-06-4.jpg	aesculus_glabra	lab	train
369	dataset/images\train\lab\aesculus_glabra\ny1160-07-1.jpg	aesculus_glabra	lab	train
370	dataset/images\train\lab\aesculus_glabra\ny1160-07-3.jpg	aesculus_glabra	lab	train
371	dataset/images\train\lab\aesculus_glabra\ny1160-07-4.jpg	aesculus_glabra	lab	train
372	dataset/images\train\lab\aesculus_glabra\ny1160-08-1.jpg	aesculus_glabra	lab	train
373	dataset/images\train\lab\aesculus_glabra\ny1160-08-2.jpg	aesculus_glabra	lab	train
374	dataset/images\train\lab\aesculus_glabra\ny1160-08-3.jpg	aesculus_glabra	lab	train
375	dataset/images\train\lab\aesculus_glabra\ny1160-08-4.jpg	aesculus_glabra	lab	train
376	dataset/images\train\lab\aesculus_glabra\ny1160-09-1.jpg	aesculus_glabra	lab	train
377	dataset/images\train\lab\aesculus_glabra\ny1160-09-2.jpg	aesculus_glabra	lab	train
378	dataset/images\train\lab\aesculus_glabra\ny1160-09-4.jpg	aesculus_glabra	lab	train
379	dataset/images\train\lab\aesculus_glabra\ny1160-10-3.jpg	aesculus_glabra	lab	train
380	dataset/images\train\lab\aesculus_glabra\ny1160-10-4.jpg	aesculus_glabra	lab	train
381	dataset/images\train\lab\albizia_julibrissin\wb1580-01-3.jpg	albizia_julibrissin	lab	train
382	dataset/images\train\lab\albizia_julibrissin\wb1580-01-4.jpg	albizia_julibrissin	lab	train
383	dataset/images\train\lab\albizia_julibrissin\wb1580-02-2.jpg	albizia_julibrissin	lab	train
384	dataset/images\train\lab\albizia_julibrissin\wb1580-02-4.jpg	albizia_julibrissin	lab	train
385	dataset/images\train\lab\albizia_julibrissin\wb1580-03-1.jpg	albizia_julibrissin	lab	train
386	dataset/images\train\lab\albizia_julibrissin\wb1580-03-2.jpg	albizia_julibrissin	lab	train
387	dataset/images\train\lab\albizia_julibrissin\wb1580-03-4.jpg	albizia_julibrissin	lab	train
388	dataset/images\train\lab\albizia_julibrissin\wb1580-04-1.jpg	albizia_julibrissin	lab	train
389	dataset/images\train\lab\albizia_julibrissin\wb1580-04-2.jpg	albizia_julibrissin	lab	train
390	dataset/images\train\lab\albizia_julibrissin\wb1580-04-3.jpg	albizia_julibrissin	lab	train
391	dataset/images\train\lab\albizia_julibrissin\wb1580-04-4.jpg	albizia_julibrissin	lab	train
392	dataset/images\train\lab\albizia_julibrissin\wb1580-05-2.jpg	albizia_julibrissin	lab	train
393	dataset/images\train\lab\albizia_julibrissin\wb1580-05-3.jpg	albizia_julibrissin	lab	train
394	dataset/images\train\lab\albizia_julibrissin\wb1580-06-1.jpg	albizia_julibrissin	lab	train
395	dataset/images\train\lab\albizia_julibrissin\wb1580-06-2.jpg	albizia_julibrissin	lab	train
396	dataset/images\train\lab\albizia_julibrissin\wb1580-06-3.jpg	albizia_julibrissin	lab	train
397	dataset/images\train\lab\albizia_julibrissin\wb1580-06-4.jpg	albizia_julibrissin	lab	train
398	dataset/images\train\lab\albizia_julibrissin\wb1580-07-1.jpg	albizia_julibrissin	lab	train
399	dataset/images\train\lab\albizia_julibrissin\wb1580-07-2.jpg	albizia_julibrissin	lab	train
400	dataset/images\train\lab\albizia_julibrissin\wb1580-07-3.jpg	albizia_julibrissin	lab	train
401	dataset/images\train\lab\albizia_julibrissin\wb1580-07-4.jpg	albizia_julibrissin	lab	train
402	dataset/images\train\lab\albizia_julibrissin\wb1580-08-1.jpg	albizia_julibrissin	lab	train
403	dataset/images\train\lab\albizia_julibrissin\wb1580-08-2.jpg	albizia_julibrissin	lab	train
404	dataset/images\train\lab\albizia_julibrissin\wb1580-08-3.jpg	albizia_julibrissin	lab	train
405	dataset/images\train\lab\albizia_julibrissin\wb1580-08-4.jpg	albizia_julibrissin	lab	train
406	dataset/images\train\lab\albizia_julibrissin\wb1580-10-2.jpg	albizia_julibrissin	lab	train
407	dataset/images\train\lab\albizia_julibrissin\wb1580-10-3.jpg	albizia_julibrissin	lab	train
408	dataset/images\train\lab\albizia_julibrissin\wb1581-01-4.jpg	albizia_julibrissin	lab	train
409	dataset/images\train\lab\albizia_julibrissin\wb1581-02-1.jpg	albizia_julibrissin	lab	train
410	dataset/images\train\lab\albizia_julibrissin\wb1581-02-2.jpg	albizia_julibrissin	lab	train
411	dataset/images\train\lab\albizia_julibrissin\wb1581-02-3.jpg	albizia_julibrissin	lab	train
412	dataset/images\train\lab\albizia_julibrissin\wb1581-02-4.jpg	albizia_julibrissin	lab	train
413	dataset/images\train\lab\albizia_julibrissin\wb1581-03-1.jpg	albizia_julibrissin	lab	train
414	dataset/images\train\lab\albizia_julibrissin\wb1581-03-2.jpg	albizia_julibrissin	lab	train
415	dataset/images\train\lab\albizia_julibrissin\wb1581-03-4.jpg	albizia_julibrissin	lab	train
416	dataset/images\train\lab\albizia_julibrissin\wb1581-04-2.jpg	albizia_julibrissin	lab	train
417	dataset/images\train\lab\albizia_julibrissin\wb1581-04-3.jpg	albizia_julibrissin	lab	train
418	dataset/images\train\lab\albizia_julibrissin\wb1581-04-4.jpg	albizia_julibrissin	lab	train
419	dataset/images\train\lab\albizia_julibrissin\wb1581-05-1.jpg	albizia_julibrissin	lab	train
420	dataset/images\train\lab\albizia_julibrissin\wb1581-05-2.jpg	albizia_julibrissin	lab	train
421	dataset/images\train\lab\albizia_julibrissin\wb1581-05-3.jpg	albizia_julibrissin	lab	train
422	dataset/images\train\lab\albizia_julibrissin\wb1581-06-1.jpg	albizia_julibrissin	lab	train
423	dataset/images\train\lab\albizia_julibrissin\wb1581-06-2.jpg	albizia_julibrissin	lab	train
424	dataset/images\train\lab\albizia_julibrissin\wb1581-06-3.jpg	albizia_julibrissin	lab	train
425	dataset/images\train\lab\albizia_julibrissin\wb1581-07-3.jpg	albizia_julibrissin	lab	train
426	dataset/images\train\lab\albizia_julibrissin\wb1581-08-1.jpg	albizia_julibrissin	lab	train
427	dataset/images\train\lab\albizia_julibrissin\wb1581-08-2.jpg	albizia_julibrissin	lab	train
428	dataset/images\train\lab\albizia_julibrissin\wb1581-08-3.jpg	albizia_julibrissin	lab	train
429	dataset/images\train\lab\albizia_julibrissin\wb1581-09-1.jpg	albizia_julibrissin	lab	train
430	dataset/images\train\lab\albizia_julibrissin\wb1581-09-2.jpg	albizia_julibrissin	lab	train
431	dataset/images\train\lab\albizia_julibrissin\wb1582-01-2.jpg	albizia_julibrissin	lab	train
432	dataset/images\train\lab\albizia_julibrissin\wb1582-01-3.jpg	albizia_julibrissin	lab	train
433	dataset/images\train\lab\albizia_julibrissin\wb1582-01-4.jpg	albizia_julibrissin	lab	train
434	dataset/images\train\lab\albizia_julibrissin\wb1582-02-1.jpg	albizia_julibrissin	lab	train
435	dataset/images\train\lab\albizia_julibrissin\wb1582-02-3.jpg	albizia_julibrissin	lab	train
436	dataset/images\train\lab\albizia_julibrissin\wb1582-02-4.jpg	albizia_julibrissin	lab	train
437	dataset/images\train\lab\albizia_julibrissin\wb1582-03-1.jpg	albizia_julibrissin	lab	train
438	dataset/images\train\lab\albizia_julibrissin\wb1582-03-3.jpg	albizia_julibrissin	lab	train
439	dataset/images\train\lab\albizia_julibrissin\wb1582-03-4.jpg	albizia_julibrissin	lab	train
440	dataset/images\train\lab\albizia_julibrissin\wb1582-04-1.jpg	albizia_julibrissin	lab	train
441	dataset/images\train\lab\albizia_julibrissin\wb1582-04-2.jpg	albizia_julibrissin	lab	train
442	dataset/images\train\lab\albizia_julibrissin\wb1582-04-3.jpg	albizia_julibrissin	lab	train
443	dataset/images\train\lab\albizia_julibrissin\wb1582-04-4.jpg	albizia_julibrissin	lab	train
444	dataset/images\train\lab\albizia_julibrissin\wb1582-05-2.jpg	albizia_julibrissin	lab	train
445	dataset/images\train\lab\albizia_julibrissin\wb1582-05-4.jpg	albizia_julibrissin	lab	train
446	dataset/images\train\lab\albizia_julibrissin\wb1582-06-2.jpg	albizia_julibrissin	lab	train
447	dataset/images\train\lab\albizia_julibrissin\wb1582-06-3.jpg	albizia_julibrissin	lab	train
448	dataset/images\train\lab\albizia_julibrissin\wb1582-06-4.jpg	albizia_julibrissin	lab	train
449	dataset/images\train\lab\albizia_julibrissin\wb1582-07-1.jpg	albizia_julibrissin	lab	train
450	dataset/images\train\lab\albizia_julibrissin\wb1582-07-2.jpg	albizia_julibrissin	lab	train
451	dataset/images\train\lab\albizia_julibrissin\wb1582-07-3.jpg	albizia_julibrissin	lab	train
452	dataset/images\train\lab\albizia_julibrissin\wb1582-07-4.jpg	albizia_julibrissin	lab	train
453	dataset/images\train\lab\albizia_julibrissin\wb1582-08-1.jpg	albizia_julibrissin	lab	train
454	dataset/images\train\lab\albizia_julibrissin\wb1582-08-3.jpg	albizia_julibrissin	lab	train
455	dataset/images\train\lab\albizia_julibrissin\wb1582-08-4.jpg	albizia_julibrissin	lab	train
456	dataset/images\train\lab\albizia_julibrissin\wb1582-09-1.jpg	albizia_julibrissin	lab	train
457	dataset/images\train\lab\albizia_julibrissin\wb1582-09-2.jpg	albizia_julibrissin	lab	train
458	dataset/images\train\lab\albizia_julibrissin\wb1582-10-1.jpg	albizia_julibrissin	lab	train
459	dataset/images\train\lab\albizia_julibrissin\wb1582-10-2.jpg	albizia_julibrissin	lab	train
460	dataset/images\train\lab\albizia_julibrissin\wb1582-10-3.jpg	albizia_julibrissin	lab	train
461	dataset/images\train\lab\albizia_julibrissin\wb1582-10-4.jpg	albizia_julibrissin	lab	train
462	dataset/images\train\lab\amelanchier_arborea\pi0195-01-3.jpg	amelanchier_arborea	lab	train
463	dataset/images\train\lab\amelanchier_arborea\pi0195-01-4.jpg	amelanchier_arborea	lab	train
464	dataset/images\train\lab\amelanchier_arborea\pi0195-02-1.jpg	amelanchier_arborea	lab	train
465	dataset/images\train\lab\amelanchier_arborea\pi0195-02-2.jpg	amelanchier_arborea	lab	train
466	dataset/images\train\lab\amelanchier_arborea\pi0195-02-3.jpg	amelanchier_arborea	lab	train
467	dataset/images\train\lab\amelanchier_arborea\pi0195-02-4.jpg	amelanchier_arborea	lab	train
468	dataset/images\train\lab\amelanchier_arborea\pi0195-03-1.jpg	amelanchier_arborea	lab	train
469	dataset/images\train\lab\amelanchier_arborea\pi0195-03-4.jpg	amelanchier_arborea	lab	train
470	dataset/images\train\lab\amelanchier_arborea\pi0195-04-1.jpg	amelanchier_arborea	lab	train
471	dataset/images\train\lab\amelanchier_arborea\pi0195-04-2.jpg	amelanchier_arborea	lab	train
472	dataset/images\train\lab\amelanchier_arborea\pi0195-04-3.jpg	amelanchier_arborea	lab	train
473	dataset/images\train\lab\amelanchier_arborea\pi0195-05-1.jpg	amelanchier_arborea	lab	train
474	dataset/images\train\lab\amelanchier_arborea\pi0195-05-2.jpg	amelanchier_arborea	lab	train
475	dataset/images\train\lab\amelanchier_arborea\pi0195-05-3.jpg	amelanchier_arborea	lab	train
476	dataset/images\train\lab\amelanchier_arborea\pi0195-06-3.jpg	amelanchier_arborea	lab	train
477	dataset/images\train\lab\amelanchier_arborea\pi0195-07-1.jpg	amelanchier_arborea	lab	train
478	dataset/images\train\lab\amelanchier_arborea\pi0195-07-2.jpg	amelanchier_arborea	lab	train
479	dataset/images\train\lab\amelanchier_arborea\pi0195-07-3.jpg	amelanchier_arborea	lab	train
480	dataset/images\train\lab\amelanchier_arborea\pi0195-07-4.jpg	amelanchier_arborea	lab	train
481	dataset/images\train\lab\amelanchier_arborea\pi0195-08-1.jpg	amelanchier_arborea	lab	train
482	dataset/images\train\lab\amelanchier_arborea\pi0195-09-1.jpg	amelanchier_arborea	lab	train
483	dataset/images\train\lab\amelanchier_arborea\pi0195-09-2.jpg	amelanchier_arborea	lab	train
484	dataset/images\train\lab\amelanchier_arborea\pi0195-09-3.jpg	amelanchier_arborea	lab	train
485	dataset/images\train\lab\amelanchier_arborea\pi0195-10-1.jpg	amelanchier_arborea	lab	train
486	dataset/images\train\lab\amelanchier_arborea\pi0195-10-2.jpg	amelanchier_arborea	lab	train
487	dataset/images\train\lab\amelanchier_arborea\pi0195-10-3.jpg	amelanchier_arborea	lab	train
488	dataset/images\train\lab\amelanchier_arborea\pi0195-10-4.jpg	amelanchier_arborea	lab	train
489	dataset/images\train\lab\amelanchier_arborea\pi2410-01-3.jpg	amelanchier_arborea	lab	train
490	dataset/images\train\lab\amelanchier_arborea\pi2410-01-4.jpg	amelanchier_arborea	lab	train
491	dataset/images\train\lab\amelanchier_arborea\pi2410-02-1.jpg	amelanchier_arborea	lab	train
492	dataset/images\train\lab\amelanchier_arborea\pi2410-02-2.jpg	amelanchier_arborea	lab	train
493	dataset/images\train\lab\amelanchier_arborea\pi2410-02-3.jpg	amelanchier_arborea	lab	train
494	dataset/images\train\lab\amelanchier_arborea\pi2410-02-4.jpg	amelanchier_arborea	lab	train
495	dataset/images\train\lab\amelanchier_arborea\pi2410-03-1.jpg	amelanchier_arborea	lab	train
496	dataset/images\train\lab\amelanchier_arborea\pi2410-03-2.jpg	amelanchier_arborea	lab	train
497	dataset/images\train\lab\amelanchier_arborea\pi2410-04-3.jpg	amelanchier_arborea	lab	train
498	dataset/images\train\lab\amelanchier_arborea\pi2410-04-4.jpg	amelanchier_arborea	lab	train
499	dataset/images\train\lab\amelanchier_arborea\pi2410-05-1.jpg	amelanchier_arborea	lab	train
500	dataset/images\train\lab\amelanchier_arborea\pi2410-05-2.jpg	amelanchier_arborea	lab	train
501	dataset/images\train\lab\amelanchier_arborea\pi2410-05-4.jpg	amelanchier_arborea	lab	train
502	dataset/images\train\lab\amelanchier_arborea\pi2410-06-1.jpg	amelanchier_arborea	lab	train
503	dataset/images\train\lab\amelanchier_arborea\pi2410-06-2.jpg	amelanchier_arborea	lab	train
504	dataset/images\train\lab\amelanchier_arborea\pi2410-06-3.jpg	amelanchier_arborea	lab	train
505	dataset/images\train\lab\amelanchier_arborea\pi2410-06-4.jpg	amelanchier_arborea	lab	train
506	dataset/images\train\lab\amelanchier_arborea\pi2410-07-1.jpg	amelanchier_arborea	lab	train
507	dataset/images\train\lab\amelanchier_arborea\pi2410-07-2.jpg	amelanchier_arborea	lab	train
508	dataset/images\train\lab\amelanchier_arborea\pi2410-07-3.jpg	amelanchier_arborea	lab	train
509	dataset/images\train\lab\amelanchier_arborea\pi2410-07-4.jpg	amelanchier_arborea	lab	train
510	dataset/images\train\lab\amelanchier_arborea\pi2410-08-1.jpg	amelanchier_arborea	lab	train
511	dataset/images\train\lab\amelanchier_arborea\pi2410-08-3.jpg	amelanchier_arborea	lab	train
512	dataset/images\train\lab\amelanchier_arborea\pi2410-08-4.jpg	amelanchier_arborea	lab	train
513	dataset/images\train\lab\amelanchier_arborea\pi2410-09-2.jpg	amelanchier_arborea	lab	train
514	dataset/images\train\lab\amelanchier_arborea\pi2410-09-3.jpg	amelanchier_arborea	lab	train
515	dataset/images\train\lab\amelanchier_arborea\pi2410-10-2.jpg	amelanchier_arborea	lab	train
516	dataset/images\train\lab\amelanchier_arborea\pi2410-10-4.jpg	amelanchier_arborea	lab	train
517	dataset/images\train\lab\amelanchier_arborea\pi2410-11-1.jpg	amelanchier_arborea	lab	train
518	dataset/images\train\lab\amelanchier_arborea\pi2410-11-3.jpg	amelanchier_arborea	lab	train
519	dataset/images\train\lab\amelanchier_arborea\pi2410-11-4.jpg	amelanchier_arborea	lab	train
520	dataset/images\train\lab\amelanchier_arborea\pi2410-12-1.jpg	amelanchier_arborea	lab	train
521	dataset/images\train\lab\amelanchier_arborea\pi2410-12-2.jpg	amelanchier_arborea	lab	train
522	dataset/images\train\lab\amelanchier_arborea\pi2410-12-3.jpg	amelanchier_arborea	lab	train
